55.3,48.8,38.3,37.3,26.7
2.0,28.6,25.5,43.8,58.1
90.2,78.7,82.2,89.1,66.0
53.3,51.0,38.8,2.0,2.0
16.7,28.9,63.0,73.5,85.7
78.3,45.5,16.7,2.0,12.8
23.4,31.9,54.3,48.8,53.3
95.9,74.4,94.3,72.3,54.2
47.9,41.3,25.0,17.4,25.0
34.8,70.8,63.3,77.1,81.4
96.0,80.9,86.4,68.2,83.0
51.1,32.5,46.5,28.3,12.2
3.9,78.7,90.0,81.6,52.3
17.0,2.0,19.6,80.4,84.9
70.2,61.2,4.0,21.7,55.3
72.7,83.0,79.1,69.8,54.2
44.4,27.7,4.2,18.6,20.9
54.0,63.0,80.0,67.4,74.4
91.8,94.1,89.1,67.4,54.2
36.6,39.5,22.2,17.0,2.0
15.2,30.6,56.1,72.5,76.0
92.2,52.2,14.6,2.0,6.2
25.6,27.7,53.1,39.6,66.0
70.2,82.6,75.6,90.9,95.3
66.0,41.3,33.3,44.7,25.5
2.0,14.9,53.2,76.6,85.7
78.3,50.0,32.6,6.0,27.7
54.5,86.3,79.2,48.9,44.4
25.5,3.8,20.8,26.1,36.5
44.4,44.4,51.1,85.1,79.1
85.4,96.2,82.6,59.1,64.4
45.1,8.0,14.9,67.3,75.6
68.1,63.8,55.3,41.7,2.0
0.0,43.8,29.8,50.0,57.1
48.9,65.9,83.3,83.7,87.8
87.0,91.5,69.2,41.3,39.6
34.1,42.0,34.0,23.4,2.0
28.6,48.8,44.7,80.0,58.8
92.0,73.5,86.7,87.8,76.0
67.3,44.7,14.3,0.0,22.2
51.1,76.0,86.0,47.8,23.4
31.8,59.6,48.9,78.7,88.5
53.8,48.9,10.4,12.8,65.2
93.9,95.9,96.2,76.2,92.2
63.6,43.5,32.6,18.4,2.0
6.0,20.4,30.2,48.9,65.9
61.7,86.7,87.2,87.8,83.7
84.0,44.4,14.3,11.3,19.1
18.6,42.6,43.2,41.9,54.2
60.0,84.0,98.0,74.5,73.5
56.6,60.9,57.4,44.4,42.6
0.0,2.0,16.7,22.7,52.3
54.2,58.0,86.8,72.9,65.9
89.4,51.0,2.0,26.5,43.2
57.1,76.0,84.1,88.0,80.4
86.0,68.2,38.6,38.8,21.7
34.1,50.0,66.0,86.0,93.8
60.4,56.8,40.9,28.0,0.0
2.0,2.0,26.1,46.8,53.2
60.0,65.4,81.2,89.4,80.4
57.4,33.3,7.8,3.8,0.0
20.5,43.5,57.8,89.6,78.7
75.6,59.6,50.0,55.3,15.2
8.0,30.6,30.4,66.0,56.0
66.7,81.6,75.0,86.3,63.8
72.1,55.1,47.1,20.8,6.1
27.1,36.7,39.5,56.0,62.8
61.7,83.7,82.6,91.5,95.8
64.4,43.5,56.2,13.0,4.0
14.3,40.4,48.8,79.6,80.8
73.9,75.0,63.8,26.9,6.1
23.9,25.0,74.5,84.6,80.0
65.5,73.2,84.4,79.2,72.7
63.0,79.6,50.0,40.9,20.0
6.2,2.0,0.0,32.0,40.8
46.5,50.0,65.3,66.0,74.4
84.0,78.0,53.3,17.0,2.0
0.0,14.9,25.5,51.0,31.0
48.9,77.6,89.1,93.6,86.8
74.5,88.0,80.0,68.1,65.3
24.4,24.5,18.8,47.9,55.1
81.6,76.0,72.3,31.9,20.0
52.1,48.9,62.5,74.5,88.0
75.0,83.7,56.0,45.5,32.6
26.7,2.0,27.1,43.2,53.1
58.0,63.2,82.7,76.0,79.5
89.8,71.1,68.6,51.1,45.8
30.4,32.6,13.0,4.3,31.1
45.7,68.6,84.0,72.0,90.4
69.6,53.1,58.1,60.0,46.8
26.5,7.7,8.2,43.8,74.5
62.5,92.3,92.2,55.3,28.6
0.0,20.5,56.2,48.9,50.0
73.6,77.6,78.3,74.5,47.8
38.5,2.0,0.0,19.6,51.1
80.9,90.0,89.8,83.7,71.7
42.2,31.2,22.2,2.1,9.8
34.0,49.0,55.1,66.0,83.7
84.8,87.2,69.6,51.1,92.3
53.5,44.0,26.1,10.4,6.0
27.7,40.8,40.9,64.7,53.1
76.9,91.3,84.1,69.6,40.9
62.7,47.9,14.6,2.0,2.0
26.1,35.6,56.2,60.0,83.3
74.5,47.9,2.0,2.0,35.4
80.9,89.1,62.8,49.0,12.0
5.7,53.1,83.7,74.5,29.8
0.0,36.2,83.7,85.1,87.2
83.6,60.0,55.6,48.9,35.6
49.0,38.9,28.0,24.5,87.8
76.2,94.1,89.4,52.3,48.9
51.0,22.7,20.0,12.2,47.8
94.1,80.4,71.4,50.0,27.7
8.2,5.9,2.0,30.6,42.2
61.5,58.7,66.0,95.8,88.6
83.0,68.8,65.9,74.5,50.0
17.4,2.0,4.1,25.5,76.6
81.0,84.0,71.1,72.9,34.9
48.8,34.9,31.9,33.3,26.5
56.5,66.7,85.4,86.7,74.0
62.5,54.2,36.2,0.0,2.0
5.9,27.7,53.2,75.9,83.0
75.9,52.1,2.1,0.0,6.4
27.7,31.9,58.0,44.7,74.1
52.2,67.3,68.9,82.6,88.2
51.1,34.1,6.2,4.0,34.0
48.9,45.7,51.1,58.3,91.3
81.2,79.2,94.0,59.2,56.2
67.4,63.0,14.9,20.5,26.1
45.7,50.0,63.5,75.0,96.2
85.4,75.6,82.4,52.2,51.1
45.8,29.2,2.0,0.0,79.2
64.4,67.4,79.5,49.0,14.9
16.3,34.8,46.7,76.9,78.7
73.1,84.0,84.8,91.7,80.9
71.2,69.8,41.3,50.0,34.0
29.8,4.0,14.3,29.5,62.0
50.0,76.4,68.6,91.7,78.7
83.0,73.5,55.9,67.9,55.6
26.8,27.3,20.5,27.5,0.0
3.8,13.7,35.6,38.1,85.5
78.7,80.0,78.7,71.1,53.3
28.6,6.0,2.0,14.3,26.1
44.4,68.9,95.7,73.8,48.9
0.0,18.2,42.2,38.6,56.0
60.0,79.6,91.8,73.3,86.7
68.0,70.6,52.3,41.7,49.0
34.0,32.7,8.3,2.1,20.5
40.4,54.2,47.9,47.7,82.2
90.0,83.0,78.7,76.7,72.2
57.1,64.0,43.9,55.6,34.0
23.4,0.0,0.0,10.2,60.0
76.1,89.1,87.0,72.9,48.9
41.3,31.7,31.9,0.0,10.0
28.0,28.6,70.2,57.1,84.3
91.5,69.8,81.8,81.8,50.0
54.9,63.3,37.0,41.3,23.8
6.4,22.2,33.3,37.2,77.1
72.7,76.8,97.9,93.8,56.5
14.6,44.2,82.4,93.8,83.3
61.2,69.6,41.5,14.6,16.0
78.0,71.7,95.9,62.5,51.1
50.0,44.9,8.3,9.6,10.2
26.1,50.0,76.1,86.0,75.0
69.6,23.8,0.0,23.4,40.9
72.5,65.9,93.6,84.0,41.3
9.6,35.8,24.4,35.6,31.0
68.1,80.9,96.0,84.3,80.9
55.1,0.0,2.0,28.6,30.2
44.4,42.6,52.4,76.2,86.7
68.1,83.3,50.0,13.3,22.2
35.6,36.4,70.5,64.0,87.8
85.1,89.8,67.4,80.4,66.0
59.6,38.8,16.7,23.3,40.4
39.1,51.0,80.4,92.0,82.6
85.1,75.6,74.1,66.7,75.6
54.2,33.3,34.0,30.0,15.6
31.8,61.7,77.4,93.3,87.2
69.6,36.4,27.3,23.4,2.0
4.0,48.9,77.6,73.3,85.4
71.4,42.2,47.8,8.5,13.3
23.9,40.0,57.4,63.8,72.3
89.6,78.7,83.0,67.3,34.8
0.0,27.1,43.5,72.7,76.2
66.0,42.6,2.0,14.0,48.9
60.0,48.9,70.2,91.8,89.6
69.8,50.0,60.0,53.2,34.1
42.0,2.0,24.5,23.9,37.0
37.0,52.2,57.8,41.9,68.2
75.6,93.5,94.2,78.7,47.8
45.2,33.3,10.2,2.0,33.3
55.6,76.6,86.4,83.0,71.7
51.2,51.1,41.5,20.5,2.0
27.7,94.4,92.0,83.0,93.9
93.5,88.2,52.1,51.1,59.1
23.3,6.2,16.7,62.7,82.6
78.7,92.3,76.6,43.8,52.2
43.2,25.0,25.0,8.0,9.8
27.1,78.4,96.2,98.0,97.9
100.0,100.0,63.3,46.7,36.2
48.0,2.0,32.7,34.0,40.0
63.5,84.0,78.3,76.5,45.7
16.7,14.3,32.6,52.1,37.0
61.7,79.6,91.3,85.7,78.3
83.3,4.3,43.2,92.5,96.2
95.5,83.7,76.6,74.5,72.7
47.8,42.2,29.8,2.0,2.0
21.4,75.6,64.4,80.4,63.6
6.0,29.2,24.4,59.1,71.1
89.8,89.4,78.6,68.2,68.2
58.7,41.7,39.5,27.7,2.1
0.0,16.7,27.7,47.9,78.0
82.2,89.1,95.7,76.6,65.3
36.6,61.7,19.1,2.0,22.7
70.0,89.6,87.8,100.0,75.0
48.1,29.8,12.2,14.3,24.4
60.4,66.7,72.3,96.2,85.1
84.1,94.1,81.6,44.7,38.3
34.0,20.0,2.1,0.0,31.9
37.0,58.5,75.0,74.5,67.4
86.7,80.9,91.7,62.5,58.0
10.0,37.8,75.6,89.4,75.0
65.2,42.6,51.0,17.8,17.8
34.7,54.2,85.4,71.7,87.5
82.9,94.0,77.1,69.4,48.0
21.4,21.7,9.6,0.0,0.0
26.1,47.8,93.9,100.0,91.1
80.4,82.0,74.5,78.8,13.0
22.2,46.8,58.3,86.5,89.4
88.0,56.9,43.1,11.8,4.2
18.2,41.3,56.5,52.2,94.4
96.0,96.2,97.9,98.1,96.1
76.5,70.6,59.6,18.6,4.1
27.7,45.8,48.9,66.0,95.9
96.2,81.2,79.1,53.2,69.6
60.0,45.8,23.4,0.0,0.0
4.0,39.0,81.1,85.4,86.0
67.3,60.4,50.0,28.3,21.7
45.1,51.1,39.0,78.0,87.0
84.4,87.0,88.1,51.2,46.8
2.0,2.0,24.4,29.8,59.6
35.1,58.1,61.0,79.1,94.0
65.2,6.1,2.0,15.2,20.5
31.2,42.0,48.9,46.7,48.9
39.5,78.3,89.6,82.6,87.0
66.7,40.0,34.8,2.0,18.2
74.5,90.4,63.8,89.7,91.1
79.2,79.2,49.0,60.0,48.9
36.4,32.7,8.5,0.0,26.1
43.5,77.8,76.1,83.0,61.7
45.8,2.0,2.0,44.9,74.5
89.4,76.6,68.8,38.3,12.8
2.0,0.0,28.3,34.8,46.9
65.3,78.7,67.5,89.1,78.4
92.2,65.1,95.9,66.7,68.8
40.0,48.1,10.9,24.0,28.3
46.8,48.8,51.1,77.1,89.8
84.8,71.1,53.5,62.7,66.0
34.8,25.0,2.0,0.0,28.9
53.1,65.3,77.1,87.0,74.4
70.8,65.5,47.9,32.6,12.2
2.0,23.9,83.7,67.4,46.7
36.0,0.0,24.5,38.5,40.0
54.2,59.6,89.6,93.8,88.0
76.0,76.1,45.8,41.2,43.2
33.3,10.0,27.7,38.6,72.9
73.9,67.3,57.4,3.9,16.0
36.7,53.1,68.8,66.0,98.0
96.1,98.0,89.1,65.3,67.3
40.4,38.6,41.7,29.8,40.0
60.4,96.2,96.2,98.1,98.1
100.0,85.7,42.2,31.1,27.1
4.1,22.7,34.8,53.7,92.0
71.1,91.8,87.0,98.0,91.7
2.0,38.8,53.7,88.2,96.2
96.1,96.0,96.1,60.4,63.8
37.0,35.3,10.9,46.9,83.3
82.6,72.0,84.3,58.1,56.5
46.7,28.3,0.0,69.4,89.1
45.5,16.3,24.4,45.8,56.0
47.9,90.0,89.4,96.2,93.8
46.9,2.0,22.0,57.4,42.2
58.3,56.2,82.6,87.5,65.9
75.0,63.3,40.8,2.0,23.9
20.0,46.7,41.7,47.6,65.3
67.3,93.6,87.2,77.6,47.8
18.8,14.9,54.5,84.3,78.0
80.0,53.2,50.0,34.9,2.0
2.0,2.0,23.9,30.2,52.2
56.5,77.1,90.2,90.2,68.6
69.4,44.7,44.4,26.5,0.0
6.8,22.2,38.3,42.9,51.1
59.2,81.2,85.4,88.0,56.2
33.3,42.2,58.1,85.1,94.1
63.0,70.5,54.2,55.6,74.0
13.7,0.0,20.0,44.2,55.3
67.3,80.9,71.1,96.2,86.0
74.5,52.2,38.6,34.0,16.7
22.2,31.9,60.0,57.4,52.4
60.5,79.1,70.5,79.1,75.0
63.0,54.3,44.9,48.9,46.7
21.7,20.0,38.3,50.0,52.9
100.0,100.0,76.6,57.8,12.2
2.0,4.2,54.9,90.2,92.0
69.6,80.0,46.5,47.7,28.6
16.7,2.0,25.5,26.1,37.5
51.0,57.7,60.9,48.0,74.5
75.0,83.3,81.6,79.2,45.7
22.9,6.2,45.8,91.7,70.8
67.9,79.2,43.6,51.1,29.5
26.5,17.8,27.7,50.9,40.8
50.0,42.6,76.6,80.9,83.7
87.5,70.6,53.3,37.8,28.3
14.3,0.0,25.5,29.5,43.5
45.1,56.2,87.8,79.5,91.7
89.8,78.8,59.1,21.6,2.0
2.0,18.6,45.8,57.4,75.6
70.7,40.4,13.7,2.0,17.0
40.0,50.0,81.2,91.3,75.6
64.4,36.7,14.0,0.0,11.1
30.2,47.7,78.3,77.1,62.8
36.6,18.0,23.4,43.1,65.2
67.4,69.6,84.1,73.9,81.6
58.7,20.0,0.0,0.0,17.4
54.3,78.8,80.9,88.5,61.7
52.2,36.4,17.4,42.2,71.7
78.7,79.2,75.9,50.0,46.3
52.2,30.2,28.9,35.3,74.5
77.3,57.1,46.0,3.9,2.0
26.5,38.0,48.9,78.0,79.2
97.9,75.0,63.0,42.2,23.9
25.0,47.9,41.7,73.9,67.3
98.1,96.2,96.1,64.0,57.4
16.7,0.0,0.0,20.4,31.2
37.5,38.1,48.9,56.2,84.0
81.2,85.7,94.0,81.5,68.1
55.1,44.4,55.3,25.0,30.8
3.9,11.1,41.7,46.8,77.1
82.4,78.8,71.7,59.6,46.8
45.5,26.2,37.3,5.9,20.0
52.1,60.9,75.0,89.4,82.0
85.7,67.3,59.2,31.9,20.8
2.0,6.4,22.7,32.6,48.9
52.2,72.5,74.5,88.0,82.6
79.2,90.9,63.8,66.7,47.8
66.0,36.5,10.0,11.8,0.0
20.5,37.8,48.8,60.5,79.2
87.8,77.1,80.4,48.9,60.9
34.8,19.6,51.1,76.6,90.0
56.0,45.5,9.8,2.0,8.3
41.7,55.3,72.3,79.2,73.5
55.1,32.0,15.2,28.3,47.8
63.5,84.6,89.6,80.0,66.0
43.5,42.6,9.4,20.9,32.6
65.3,77.3,77.8,56.5,45.1
13.0,26.1,42.9,55.6,83.3
83.7,78.4,57.8,60.0,9.8
2.0,28.3,44.0,51.0,70.0
75.0,82.6,89.8,44.4,3.8
6.0,20.5,34.1,66.0,62.0
84.0,96.2,96.2,64.0,52.9
43.2,56.5,46.7,8.5,0.0
0.0,34.0,49.0,76.0,93.9
74.5,53.5,2.0,0.0,14.9
22.2,40.4,43.8,39.1,59.2
37.5,96.1,86.7,75.0,88.9
77.8,66.7,63.8,50.0,39.1
3.8,21.3,26.7,48.8,81.2
92.5,89.4,67.9,38.6,13.0
